CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
H011 2025 Março,Medidor faturado pela UFSC,2025.0,Março,8149615.0,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,46409.0,46433.0,24.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,377.24,377.24,-71.29,0.0,0.0,683.19,3,2025-03-20
H014 2025 Março,Medidor não faturado pela UFSC,2025.0,Março,17859999.0,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51.0,0.0,9.0,1.0,61.0,254072.0,260212.0,6140.0,MÉDIO,Média,113519.31999999999,113519.31999999999,-21455.15,0.0,0.0,205583.49,3,2025-03-20
H015 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296918.0,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1.0,0.0,0.0,0.0,1.0,212.0,212.0,0.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,45.72,45.72,-8.63,0.0,0.0,82.81,3,2025-03-20
H017 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296950.0,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1.0,0.0,1.0,0.0,2.0,11584.0,12050.0,466.0,LIDO/REVISÃO,Média,9539.36,9539.36,-1802.94,0.0,0.0,17275.780000000002,3,2025-03-20
H018 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296640.0,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1.0,0.0,0.0,0.0,1.0,498.0,520.0,22.0,LIDO,Sem ocorrência,339.48,339.48,-64.16,0.0,0.0,614.8000000000001,3,2025-03-20
H019 2025 Março,Medidor faturado pela UFSC,2025.0,Março,9097821.0,Trindade,C11C005250,H019,CASAN,Florianópolis - Trindade,CSE 2 - CSE 9 e 10 (Bl F e G),1.0,0.0,1.0,1.0,3.0,15185.0,15923.0,738.0,LIDO/REVISÃO,Alto Consumo,14662.28,14662.28,-2771.18,0.0,0.0,26553.38,3,2025-03-20
H020 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296829.0,Trindade,C11C009540,H020,CASAN,Florianópolis - Trindade,"CSE 1 - CSE 1 ao 4 (Bl A, B, C e D) e CCJ 1 e 2 (Bl E e F)",1.0,0.0,0.0,0.0,1.0,2332.0,2337.0,5.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,79.32,79.32,-14.99,-143.65,0.0,-2.842170943040401e-14,3,2025-03-20
H021 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296632.0,Trindade,B10C001813,H021,CASAN,Florianópolis - Trindade,Igrejinha UFSC (DAC 01 a 03 e DEX01),2.0,0.0,0.0,0.0,2.0,1487.0,1612.0,125.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,2208.24,2208.24,-417.35,0.0,0.0,3999.1299999999997,3,2025-03-20
H023 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296934.0,Trindade,B10C010114,H023,CASAN,Florianópolis - Trindade,Associação Volantes 1,1.0,0.0,1.0,0.0,2.0,17518.0,17660.0,142.0,LIDO,Sem ocorrência,2631.68,2631.68,-497.38,0.0,0.0,4765.98,3,2025-03-20
H024 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296926.0,Trindade,A96C161864,H024,CASAN,Florianópolis - Trindade,Associação Volantes 2,1.0,0.0,2.0,0.0,3.0,25.0,25.0,0.0,LIDO,HIDRÔMETRO PARADO.,137.16,137.16,-25.92,0.0,0.0,248.39999999999998,3,2025-03-20
H025 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296900.0,Trindade,C11C001273,H025,CASAN,Florianópolis - Trindade,CFM  Bloco A,1.0,0.0,0.0,0.0,1.0,27084.0,27375.0,291.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,5418.2,5418.2,-1024.04,0.0,0.0,9812.36,3,2025-03-20
H026 2025 Março,Medidor faturado pela UFSC,2025.0,Março,9912770.0,Trindade,A10C023447,H026,CASAN,Florianópolis - Trindade,CFM  Bloco B,1.0,0.0,0.0,0.0,1.0,3811.0,3886.0,75.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,1340.12,1340.12,-253.28,0.0,0.0,2426.9599999999996,3,2025-03-20
H027 2025 Março,Medidor faturado pela UFSC,2025.0,Março,16701186.0,Trindade,C11C009484,H027,CASAN,Florianópolis - Trindade,Colégio de Aplicação,1.0,0.0,0.0,0.0,1.0,70323.0,70688.0,365.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,6815.32,6815.32,-1288.1,0.0,0.0,12342.539999999999,3,2025-03-20
H028 2025 Março,Medidor faturado pela UFSC,2025.0,Março,6205615.0,Trindade,B10C017964,H028,CASAN,Florianópolis - Trindade,Nativas do Horto Botânico,1.0,0.0,0.0,0.0,1.0,2243.0,2277.0,34.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,566.04,566.04,-106.98,0.0,0.0,1025.1,3,2025-03-20
H029 2025 Março,Medidor faturado pela UFSC,2025.0,Março,7297220.0,Trindade,A08X051927,H029,CASAN,Florianópolis - Trindade,Moradia Estudantil - Portaria,1.0,0.0,0.0,0.0,1.0,329.0,335.0,6.0,LIDO,Alto Consumo,86.04,86.04,-16.26,0.0,0.0,155.82000000000002,3,2025-03-20
H030 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296276.0,Trindade,E11C000101,H030,CASAN,Florianópolis - Trindade,Moradia Estudantil,0.0,30.0,0.0,0.0,30.0,16287.0,17860.0,1573.0,LIDO,Sem ocorrência,24532.08,24532.08,-4636.56,0.0,0.0,44427.600000000006,3,2025-03-20
H032 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296659.0,Trindade,C11C001576,H032,CASAN,Florianópolis - Trindade,Biblioteca Central,1.0,0.0,0.0,0.0,1.0,3744.0,3969.0,225.0,LIDO,Sem ocorrência,4172.12,4172.12,-788.53,0.0,0.0,7555.71,3,2025-03-20
H033 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296667.0,Trindade,B10C014063,H033,CASAN,Florianópolis - Trindade,"CTC - Salas de Aula, Eng. Elétrica, Produção - CTC 1 ao 5, ",1.0,0.0,1.0,0.0,2.0,5511.0,5645.0,134.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,2461.12,2461.12,-465.15,0.0,0.0,4457.09,3,2025-03-20
H034 2025 Março,Medidor faturado pela UFSC,2025.0,Março,8416621.0,Trindade,B10C014069,H034,CASAN,Florianópolis - Trindade,CTC - Eng. Sanitária e Amb. - CTC 12 e 37,1.0,0.0,0.0,0.0,1.0,6911.0,7082.0,171.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,3152.6,3152.6,-595.84,0.0,0.0,5709.36,3,2025-03-20
H035 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296845.0,Trindade,B10C022164,H035,CASAN,Florianópolis - Trindade,CTC - Eng. Elétrica INEP - CTC 06,1.0,0.0,0.0,0.0,1.0,671.0,681.0,10.0,LIDO,Sem ocorrência,112.92,112.92,-21.35,0.0,0.0,204.49,3,2025-03-20
H037 2025 Março,Medidor faturado pela UFSC,2025.0,Março,6435548.0,Trindade,Y13F347112,H037,CASAN,Florianópolis - Trindade,"CTC - Eng. Mecânica - CTC 9, 10 e 37",1.0,0.0,0.0,0.0,1.0,5360.0,5594.0,234.0,LIDO,Sem ocorrência,4342.04,4342.04,-820.65,0.0,0.0,7863.43,3,2025-03-20
H038 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296683.0,Trindade,B10C014806,H038,CASAN,Florianópolis - Trindade,CTC - Eng. Mecânica CTC 11 Bloco B (Pavilhão) e CTC 31 INE,1.0,0.0,0.0,0.0,1.0,1351.0,1677.0,326.0,LIDO,Alto Consumo,6079.0,6079.0,-1148.93,0.0,0.0,11009.07,3,2025-03-20
H040 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296691.0,Trindade,C11C000642,H040,CASAN,Florianópolis - Trindade,Reitoria I,1.0,0.0,0.0,1.0,2.0,50478.0,50527.0,49.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,773.36,773.36,-146.16,0.0,0.0,1400.56,3,2025-03-20
H041 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296810.0,Trindade,C11C010608,H041,CASAN,Florianópolis - Trindade,CCE 1  Básico,1.0,0.0,1.0,0.0,2.0,6285.0,6559.0,274.0,LIDO,Sem ocorrência,5445.92,5445.92,-1029.29,0.0,0.0,9862.55,3,2025-03-20
H042 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296802.0,Trindade,C11C001909,H042,CASAN,Florianópolis - Trindade,CCE 2  R. Eng. Andrey C. Ferreira,1.0,0.0,0.0,0.0,1.0,5465.0,5894.0,429.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,8023.64,8023.64,-1516.47,0.0,0.0,14530.810000000001,3,2025-03-20
H043 2025 Março,Medidor faturado pela UFSC,2025.0,Março,6816860.0,Trindade,A94S171408,H043,CASAN,Florianópolis - Trindade,Casa de Veg.  Depto. de Microbiologia,1.0,0.0,0.0,0.0,1.0,111.0,112.0,1.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,52.44,52.44,-9.91,0.0,0.0,94.97,3,2025-03-20
H044 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296896.0,Trindade,C11C001908,H044,CASAN,Florianópolis - Trindade,CFM Oceanografia e entorno,1.0,0.0,0.0,0.0,1.0,1619.0,1753.0,134.0,LIDO,Alto Consumo,2454.04,2454.04,-463.81,0.0,0.0,4444.2699999999995,3,2025-03-20
H045 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296772.0,Trindade,,H045,CASAN,Florianópolis - Trindade,"Museologia e MArquE (MU01, MU10 e CFH09)",1.0,0.0,0.0,0.0,1.0,5781.0,5784.0,3.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,65.88,65.88,-12.45,0.0,0.0,119.30999999999999,3,2025-03-20
H046 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296780.0,Trindade,B10C017966,H046,CASAN,Florianópolis - Trindade,CCB Botânica,1.0,0.0,0.0,0.0,1.0,3036.0,3120.0,84.0,LIDO,Sem ocorrência,1510.04,1510.04,-285.39,0.0,0.0,2734.69,3,2025-03-20
H047 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296837.0,Trindade,C11C009598,H047,CASAN,Florianópolis - Trindade,"NDI, MArquE, APUFSC, Escoteiro e Horta",1.0,0.0,0.0,0.0,1.0,19374.0,19659.0,285.0,LIDO,Sem ocorrência,5304.92,5304.92,-1002.63,0.0,0.0,9607.210000000001,3,2025-03-20
H048 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296764.0,Trindade,C11C001910,H048,CASAN,Florianópolis - Trindade,Centro de Filosofia e Humanas 1,1.0,0.0,0.0,0.0,1.0,45320.0,46088.0,768.0,MÉDIO,VIDRO DO HIDROMETRO SUADO,14423.96,14423.96,-2726.13,0.0,0.0,26121.789999999997,3,2025-03-20
H049 2025 Março,Medidor faturado pela UFSC,2025.0,Março,9197478.0,Trindade,B10C019220,H049,CASAN,Florianópolis - Trindade,Centro de Educação 1,1.0,0.0,0.0,0.0,1.0,3556.0,3670.0,114.0,LIDO,Alto Consumo,2076.44,2076.44,-392.45,0.0,0.0,3760.4300000000003,3,2025-03-20
H050 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296748.0,Trindade,A13C020929,H050,CASAN,Florianópolis - Trindade,Centro de Educação 2,1.0,0.0,0.0,0.0,1.0,54.0,134.0,80.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,1434.52,1434.52,-271.12,0.0,0.0,2597.92,3,2025-03-20
H051 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296756.0,Trindade,A13C043944,H051,CASAN,Florianópolis - Trindade,Centro de Convivência,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,LIDO,HIDRÔMETRO PARADO.,228.6,228.6,-43.21,0.0,0.0,413.99,3,2025-03-20
H053 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296713.0,Trindade,C11C010440,H053,CASAN,Florianópolis - Trindade,"Centro de Eventos, NUMA, Editora UFSC, EGC",1.0,0.0,0.0,0.0,1.0,35134.0,35542.0,408.0,LIDO,Alto Consumo,7627.16,7627.16,-1441.53,0.0,0.0,13812.789999999999,3,2025-03-20
H054 2025 Março,Medidor faturado pela UFSC,2025.0,Março,6923020.0,Trindade,B17C002561,H054,CASAN,Florianópolis - Trindade,Arquitetura e Urbanismo,1.0,0.0,0.0,0.0,1.0,7812.0,7869.0,57.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,1000.28,1000.28,-189.06,0.0,0.0,1811.5,3,2025-03-20
H055 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296705.0,Trindade,G15AA00021,H055,CASAN,Florianópolis - Trindade,Centro de Desportos,1.0,0.0,1.0,0.0,2.0,58932.0,59962.0,1030.0,LIDO,Sem ocorrência,21563.84,21563.84,-4075.57,0.0,0.0,39052.11,3,2025-03-20
H056 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296721.0,Trindade,E11C000742,H056,CASAN,Florianópolis - Trindade,"Restaurante Universitário 2 e entorno: LABIME, LCME, Aloj. E. Indígena, RU Adm, RU03, RU09",1.0,0.0,1.0,0.0,2.0,101140.0,103322.0,2182.0,LIDO,Sem ocorrência,46124.48,46124.48,-8717.53,0.0,0.0,83531.43000000001,3,2025-03-20
H057 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2297108.0,Trindade,A95L322012,H057,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária - Oficina, Serralheria e Mecânica (PU11)",1.0,0.0,0.0,0.0,1.0,2895.0,2945.0,50.0,LIDO,Sem ocorrência,868.12,868.12,-164.08,0.0,0.0,1572.16,3,2025-03-20
H058 2025 Março,Medidor faturado pela UFSC,2025.0,Março,9611070.0,Trindade,C11C005856,H058,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 2 - Córrego Grande",1.0,0.0,0.0,0.0,1.0,23959.0,24736.0,777.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,14593.88,14593.88,-2758.24,0.0,0.0,26429.519999999997,3,2025-03-20
H059 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296675.0,Trindade,A13C020930,H059,CASAN,Florianópolis - Trindade,CTC - Setic e Almoxarifado (CTC 8 e 14),1.0,0.0,0.0,0.0,1.0,66.0,75.0,9.0,LIDO,Sem ocorrência,106.2,106.2,-20.07,0.0,0.0,192.33,3,2025-03-20
H060 2025 Março,Medidor faturado pela UFSC,2025.0,Março,5329663.0,Trindade,A13C021299,H060,CASAN,Florianópolis - Trindade,Reitoria II,1.0,0.0,0.0,0.0,1.0,4075.0,4213.0,138.0,LIDO,Sem ocorrência,2529.56,2529.56,-478.08,0.0,0.0,4581.04,3,2025-03-20
H061 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2296870.0,Trindade,B10C013871,H061,CASAN,Florianópolis - Trindade,CCB Anatômico,1.0,0.0,1.0,0.0,2.0,567.0,589.0,22.0,LIDO,Sem ocorrência,263.6,263.6,-49.83,0.0,0.0,477.37000000000006,3,2025-03-20
H062 2025 Março,Medidor faturado pela UFSC,2025.0,Março,15023672.0,Trindade,C11C010415,H062,CASAN,Florianópolis - Trindade,CFM  Bloco EFI,1.0,0.0,0.0,0.0,1.0,19132.0,19600.0,468.0,LIDO,Alto Consumo,8759.96,8759.96,-1655.64,0.0,0.0,15864.279999999999,3,2025-03-20
H066 2025 Março,Medidor faturado pela UFSC,2025.0,Março,17091764.0,Trindade,F11C000153,H066,CASAN,Florianópolis - Trindade,"CCB - Blocos E, F e G e Biotério (BIC 12)",1.0,0.0,0.0,0.0,1.0,34713.0,36420.0,1707.0,MÉDIO,HIDROMETRO INVERTIDO,32152.28,32152.28,-6076.79,0.0,0.0,58227.77,3,2025-03-20
H072 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2297167.0,Florianópolis - CCA,B10C017343,H072,CASAN,Florianópolis - Outros,CCA - Itacorubi - CCA 1,1.0,0.0,0.0,0.0,1.0,404.0,496.0,92.0,LIDO/REVISÃO,CONFIRMACAO LEITURA,1661.08,0.0,-156.97,0.0,0.0,1504.11,3,2025-03-20
H073 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2297175.0,Florianópolis - CCA,A05S578217,H073,CASAN,Florianópolis - Outros,CCA - Itacorubi - AQUOS (ex-NEPAQ) Serv. Caminho do Porto,1.0,0.0,0.0,0.0,1.0,248.0,315.0,67.0,LIDO,Sem ocorrência,1189.08,0.0,-112.37,0.0,0.0,1076.71,3,2025-03-20
H074 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2297183.0,Florianópolis - CCA,C11C010252,H074,CASAN,Florianópolis - Outros,CCA - Itacorubi - CCA 2,1.0,0.0,0.0,0.0,1.0,17900.0,18962.0,1062.0,LIDO,Sem ocorrência,19974.68,0.0,-1887.61,0.0,0.0,18087.07,3,2025-03-20
H076 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2297361.0,Florianópolis - CCA,A10C001421,H076,CASAN,Florianópolis - Outros,"CCA - Cidade das Abelhas  Rod. Virgílio Várzea, 2600",1.0,0.0,0.0,0.0,1.0,1356.0,1377.0,21.0,MÉDIO,Média,320.6,0.0,-30.3,0.0,0.0,290.3,3,2025-03-20
H081 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2295652.0,Florianópolis - Outros,B17C002628,H081,CASAN,Florianópolis - Outros,SEAD - TV UFSC - Rua Presidente Coutinho,1.0,0.0,0.0,0.0,1.0,3559.0,3682.0,123.0,LIDO,Alto Consumo,2246.36,2246.36,-424.56,0.0,0.0,4068.1600000000003,3,2025-03-20
H082 2025 Março,Medidor faturado pela UFSC,2025.0,Março,5716594.0,Florianópolis - CCA,C11C010040,H082,CASAN,Florianópolis - Outros,CCA - Tapera - Fazenda Experimental da Ressacada,1.0,0.0,0.0,0.0,1.0,32261.0,32795.0,534.0,LIDO,Sem ocorrência,10006.04,0.0,-945.57,0.0,0.0,9060.470000000001,3,2025-03-20
H083 2025 Março,Medidor faturado pela UFSC,2025.0,Março,6997937.0,Florianópolis - Outros,A16S368708,H083,CASAN,Florianópolis - Outros,Casa da Arte,0.0,0.0,1.0,0.0,1.0,644.0,668.0,24.0,LIDO/REVISÃO,HIDRÔMETRO RETIRADO.,377.24,377.24,-71.29,0.0,0.0,683.19,3,2025-03-20
H084 2025 Março,Medidor faturado pela UFSC,2025.0,Março,9197419.0,Florianópolis - CCA,B11C024230,H084,CASAN,Florianópolis - Outros,CCA - Barra da Lagoa - EMEB-AQI - LMM Área de produção,1.0,0.0,0.0,0.0,1.0,4873.0,5180.0,307.0,LIDO,Sem ocorrência,5720.28,5720.28,-1081.14,0.0,0.0,10359.42,3,2025-03-20
H085 2025 Março,Medidor faturado pela UFSC,2025.0,Março,12791172.0,Florianópolis - Outros,Y11C048501,H085,CASAN,Florianópolis - Outros,SECARTE - Praia do Forte - Fortaleza de São José da Ponta Grossa,1.0,0.0,0.0,0.0,1.0,477.0,496.0,19.0,LIDO,Sem ocorrência,282.84,0.0,-26.74,0.0,0.0,256.09999999999997,3,2025-03-20
H086 2025 Março,Medidor faturado pela UFSC,2025.0,Março,12799408.0,Florianópolis - Outros,Y11C056745,H086,CASAN,Florianópolis - Outros,UFSC  Jurerê,1.0,0.0,0.0,0.0,1.0,521.0,521.0,0.0,LIDO,HIDRÔMETRO PARADO.,45.72,0.0,-4.32,0.0,0.0,41.4,3,2025-03-20
H087 2025 Março,Medidor faturado pela UFSC,2025.0,Março,13018540.0,Florianópolis - Outros,A06S080329,H087,CASAN,Florianópolis - Outros,CCA - Sambaqui - LMM-AQI,1.0,0.0,0.0,0.0,1.0,2524.0,2570.0,46.0,LIDO,Sem ocorrência,792.6,0.0,-74.9,0.0,0.0,717.7,3,2025-03-20
H088 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2294605.0,Florianópolis - Outros,Y11C073654,H088,CASAN,Florianópolis - Outros,Casa Vida e Saúde,1.0,0.0,0.0,0.0,1.0,18.0,18.0,0.0,LIDO/REVISÃO,HIDRÔMETRO RETIRADO.,45.72,45.72,-8.63,0.0,0.0,82.81,3,2025-03-20
H089 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2347660.0,Florianópolis - CCA,B17C007633,H089,CASAN,Florianópolis - Outros,"CCA - Barra da Lagoa - EMEB-AQI - LAPOM, LAPMAR, LCM, LCA",1.0,0.0,0.0,0.0,1.0,3951.0,4089.0,138.0,LIDO,Sem ocorrência,2529.56,2529.56,-478.08,0.0,0.0,4581.04,3,2025-03-20
H090 2025 Março,Medidor faturado pela UFSC,2025.0,Março,2347679.0,Florianópolis - CCA,A15C030480,H090,CASAN,Florianópolis - Outros,"CCA - Barra da Lagoa - EMEB-AQI - LMM - Guarita, convivência, oficina e escritórios",1.0,0.0,0.0,0.0,1.0,702.0,714.0,12.0,LIDO,Sem ocorrência,150.68,150.68,-28.48,0.0,0.0,272.88,3,2025-03-20
H106 2025 Março,Medidor faturado pela UFSC,2025.0,Março,14948508.0,Araquari,B11C061116,H106,CASAN,Araquari,CCA - Araquari - Barra do Sul - Fazenda UFSC/Yakult - Lab. de Camarões Marinhos,1.0,0.0,0.0,0.0,1.0,40.0,65.0,25.0,LIDO,Sem ocorrência,396.12,0.0,-37.42,0.0,0.0,358.7,3,2025-03-20
H108 2025 Março,Medidor faturado pela UFSC,2025.0,Março,0.0,Joinville - Perini,A15B040774,H108,Condomínio Perini,Joinville,Joinville - Perini - Bloco L1 (Laboratórios) - Detalhamento: O - O1,0.0,0.0,1.0,0.0,1.0,2209.076,2341.775,132.699,LIDO,Sem ocorrência,1579.12,1263.29,0.0,0.0,0.0,2842.41,3,2025-03-20
H109 2025 Março,Medidor faturado pela UFSC,2025.0,Março,0.0,Joinville - Perini,F17B900021,H109,Condomínio Perini,Joinville,Joinville - Perini - Bloco M (Tunel de Vento) - Detalhamento: LAB 01,0.0,0.0,1.0,0.0,1.0,536.709,537.952,1.243,LIDO,Sem ocorrência,119.0,95.2,0.0,0.0,0.0,214.2,3,2025-03-20
H110 2025 Março,Medidor faturado pela UFSC,2025.0,Março,0.0,Joinville - Perini,F17B900028,H110,Condomínio Perini,Joinville,Joinville - Perini - Bloco L2 (Laboratórios) - Detalhamento: U - U LAB,0.0,0.0,1.0,0.0,1.0,50.165,52.432,2.3,LIDO,Sem ocorrência,119.0,95.2,0.0,0.0,0.0,214.2,3,2025-03-20
H111 2025 Março,Medidor faturado pela UFSC,2025.0,Março,0.0,Joinville - Perini,C16UB020205,H111,Condomínio Perini,Joinville,Joinville - Perini - Bloco U parcial (Ala colaboradores terc.) - Detalhamento: RU LAV,0.0,0.0,1.0,0.0,1.0,4729.06,4738.57,9.51,LIDO,Sem ocorrência,119.0,95.2,0.0,0.0,0.0,214.2,3,2025-03-20
